frame,timestamp_sec,track_id,class,confidence,x1,y1,x2,y2
2428,81.06,270,boneka-asli,0.7408,1473,658,1805,1079
2428,81.06,274,boneka-asli,0.5561,777,658,1075,878
2429,81.10,268,boneka-dummy,0.8394,1109,678,1452,1044
2429,81.10,270,boneka-asli,0.7408,1465,667,1792,1079
2429,81.10,274,boneka-asli,0.5561,777,668,1077,890
2430,81.13,268,boneka-dummy,0.8394,1114,700,1441,1050
2430,81.13,270,boneka-asli,0.7408,1460,675,1782,1079
2431,81.17,268,boneka-dummy,0.8394,1108,696,1445,1059
2431,81.17,270,boneka-asli,0.7408,1458,684,1776,1079
2431,81.17,274,boneka-asli,0.5561,761,684,1062,906
2432,81.20,268,boneka-dummy,0.8394,1106,691,1452,1068
2432,81.20,270,boneka-asli,0.7408,1460,695,1771,1079
2432,81.20,274,boneka-asli,0.5561,735,703,1048,930
2433,81.23,268,boneka-dummy,0.8394,1123,719,1450,1074
2433,81.23,270,boneka-asli,0.7408,1471,708,1775,1079
2433,81.23,274,boneka-asli,0.5561,760,724,1071,947
2434,81.27,268,boneka-dummy,0.8394,1151,752,1453,1077
2434,81.27,270,boneka-asli,0.7408,1488,720,1785,1079
2435,81.30,266,boneka-asli,0.6458,757,666,1130,1079
2435,81.30,268,boneka-dummy,0.8394,1182,776,1468,1078
2435,81.30,270,boneka-asli,0.7408,1514,733,1802,1079
2436,81.33,268,boneka-dummy,0.8394,1216,792,1492,1079
2436,81.33,270,boneka-asli,0.7408,1548,745,1830,1079
2437,81.37,266,boneka-asli,0.6458,858,735,1188,1079
2437,81.37,268,boneka-dummy,0.8394,1248,784,1534,1079
2437,81.37,270,boneka-asli,0.7408,1585,757,1859,1079
2438,81.40,266,boneka-asli,0.6458,922,776,1239,1079
2438,81.40,268,boneka-dummy,0.8394,1286,780,1578,1079
2438,81.40,270,boneka-asli,0.7408,1621,768,1886,1079
2439,81.43,268,boneka-dummy,0.8394,1337,799,1614,1079
2439,81.43,270,boneka-asli,0.7408,1659,776,1903,1079
2440,81.47,266,boneka-asli,0.6458,1035,809,1341,1079
2440,81.47,268,boneka-dummy,0.8394,1390,804,1663,1079
2441,81.50,266,boneka-asli,0.6458,1142,830,1444,1079
2441,81.50,268,boneka-dummy,0.8394,1447,798,1727,1079
2442,81.53,268,boneka-dummy,0.8394,1512,797,1791,1079
2443,81.57,266,boneka-asli,0.6458,1279,843,1582,1079
2443,81.57,268,boneka-dummy,0.8394,1583,804,1854,1079
2444,81.60,266,boneka-asli,0.6458,1395,852,1699,1079
2445,81.63,266,boneka-asli,0.6458,1492,857,1800,1079
2446,81.67,266,boneka-asli,0.6458,1570,863,1860,1079
2476,82.67,277,boneka-asli,0.6601,246,427,383,538
2477,82.70,277,boneka-asli,0.6601,247,422,384,533
2478,82.73,277,boneka-asli,0.6601,249,416,384,526
2479,82.77,277,boneka-asli,0.6601,248,414,383,523
2480,82.80,277,boneka-asli,0.6601,246,416,380,524
2481,82.83,277,boneka-asli,0.6601,242,419,375,526
2532,84.54,286,boneka-asli,0.6701,1396,715,1875,1080
2533,84.57,286,boneka-asli,0.6701,1345,706,1835,1080
2533,84.57,287,boneka-dummy,0.7820,1693,633,1878,1079
2534,84.60,286,boneka-asli,0.6701,1236,688,1752,1080
2534,84.60,287,boneka-dummy,0.7820,1665,619,1855,1074
2535,84.64,286,boneka-asli,0.6701,1123,670,1664,1080
2535,84.64,287,boneka-dummy,0.7820,1622,603,1814,1052
2535,84.64,288,boneka-dummy,0.8198,22,245,315,991
2536,84.67,286,boneka-asli,0.6701,1002,650,1569,1080
2536,84.67,287,boneka-dummy,0.7820,1571,586,1765,1029
2536,84.67,288,boneka-dummy,0.8198,26,236,336,1020
2537,84.70,286,boneka-asli,0.6701,897,631,1489,1080
2537,84.70,287,boneka-dummy,0.7820,1506,567,1708,1012
2537,84.70,288,boneka-dummy,0.8198,36,230,360,1049
2538,84.74,286,boneka-asli,0.6701,814,616,1422,1080
2538,84.74,287,boneka-dummy,0.7820,1447,552,1655,995
2538,84.74,288,boneka-dummy,0.8198,52,229,389,1064
2538,84.74,289,boneka-asli,0.8045,1711,529,1908,978
2539,84.77,286,boneka-asli,0.6701,748,606,1367,1080
2539,84.77,287,boneka-dummy,0.7820,1399,543,1616,986
2539,84.77,288,boneka-dummy,0.8198,79,250,418,1072
2539,84.77,289,boneka-asli,0.8045,1701,526,1902,982
2540,84.80,286,boneka-asli,0.6701,696,596,1326,1080
2540,84.80,287,boneka-dummy,0.7820,1361,535,1587,978
2540,84.80,288,boneka-dummy,0.8198,103,274,445,1076
2540,84.80,289,boneka-asli,0.8045,1690,519,1894,977
2540,84.80,291,boneka-asli,0.7141,756,602,1250,865
2541,84.84,286,boneka-asli,0.6701,649,635,1226,1080
2541,84.84,287,boneka-dummy,0.7820,1331,541,1563,973
2541,84.84,288,boneka-dummy,0.8198,118,304,461,1078
2541,84.84,289,boneka-asli,0.8045,1680,511,1885,967
2541,84.84,291,boneka-asli,0.7141,753,595,1252,861
2542,84.87,287,boneka-dummy,0.7820,1300,530,1546,969
2542,84.87,288,boneka-dummy,0.8198,123,309,477,1076
2542,84.87,289,boneka-asli,0.8045,1667,503,1878,965
2542,84.87,291,boneka-asli,0.7141,735,588,1240,857
2542,84.87,292,boneka-asli,0.6891,0,0,472,527
2543,84.90,287,boneka-dummy,0.7820,1274,536,1527,970
2543,84.90,289,boneka-asli,0.8045,1653,498,1871,966
2543,84.90,291,boneka-asli,0.7141,705,582,1207,851
2543,84.90,292,boneka-asli,0.6891,0,0,459,509
2544,84.94,286,boneka-asli,0.6701,556,605,1171,1079
2544,84.94,287,boneka-dummy,0.7820,1244,528,1511,969
2544,84.94,288,boneka-dummy,0.8198,161,290,500,992
2544,84.94,289,boneka-asli,0.8045,1639,496,1864,965
2544,84.94,292,boneka-asli,0.6891,26,0,475,479
2545,84.97,286,boneka-asli,0.6701,474,628,1056,1079
2545,84.97,287,boneka-dummy,0.7820,1214,519,1495,969
2545,84.97,288,boneka-dummy,0.8198,182,224,525,902
2545,84.97,289,boneka-asli,0.8045,1624,494,1857,964
2545,84.97,291,boneka-asli,0.7141,657,579,1167,852
2546,85.00,286,boneka-asli,0.6701,382,657,929,1079
2546,85.00,287,boneka-dummy,0.7820,1183,511,1478,970
2546,85.00,289,boneka-asli,0.8045,1607,493,1851,965
2546,85.00,291,boneka-asli,0.7141,554,572,1208,931
2547,85.04,286,boneka-asli,0.6701,265,674,803,1079
2547,85.04,287,boneka-dummy,0.7820,1153,508,1457,969
2547,85.04,289,boneka-asli,0.8045,1584,490,1838,962
2547,85.04,291,boneka-asli,0.7141,468,564,1231,996
2548,85.07,286,boneka-asli,0.6701,162,674,712,1079
2548,85.07,287,boneka-dummy,0.7820,1111,506,1441,1000
2548,85.07,288,boneka-dummy,0.8198,279,144,618,781
2548,85.07,289,boneka-asli,0.8045,1554,487,1820,959
2548,85.07,291,boneka-asli,0.7141,393,555,1226,1038
2549,85.10,286,boneka-asli,0.6701,86,665,658,1079
2549,85.10,287,boneka-dummy,0.7820,1081,499,1417,994
2549,85.10,288,boneka-dummy,0.8198,356,81,699,700
2549,85.10,289,boneka-asli,0.8045,1526,484,1803,957
2549,85.10,291,boneka-asli,0.7141,321,537,1203,1059
2549,85.10,292,boneka-asli,0.6891,145,0,507,374
2549,85.10,293,boneka-asli,0.7719,22,0,188,236
2550,85.14,286,boneka-asli,0.6701,43,659,621,1079
2550,85.14,287,boneka-dummy,0.7820,1048,499,1395,1004
2550,85.14,288,boneka-dummy,0.8198,418,40,771,654
2550,85.14,289,boneka-asli,0.8045,1499,483,1787,957
2550,85.14,291,boneka-asli,0.7141,259,523,1162,1069
2550,85.14,292,boneka-asli,0.6891,216,0,548,329
2550,85.14,293,boneka-asli,0.7719,37,0,211,246
2551,85.17,286,boneka-asli,0.6701,21,657,587,1079
2551,85.17,287,boneka-dummy,0.7820,1019,502,1376,1017
2551,85.17,288,boneka-dummy,0.8198,479,73,821,643
2551,85.17,289,boneka-asli,0.8045,1468,485,1768,961
2551,85.17,291,boneka-asli,0.7141,215,525,1103,1074
2551,85.17,293,boneka-asli,0.7719,61,0,250,266
2552,85.20,286,boneka-asli,0.6701,10,665,551,1079
2552,85.20,287,boneka-dummy,0.7820,996,505,1355,1018
2552,85.20,288,boneka-dummy,0.8198,535,130,865,657
2552,85.20,289,boneka-asli,0.8045,1437,488,1747,965
2552,85.20,291,boneka-asli,0.7141,188,535,1043,1077
2552,85.20,293,boneka-asli,0.7719,88,0,295,288
2553,85.24,286,boneka-asli,0.6701,5,671,518,1079
2553,85.24,287,boneka-dummy,0.7820,968,506,1336,1031
2553,85.24,288,boneka-dummy,0.8198,563,117,922,674
2553,85.24,289,boneka-asli,0.8045,1409,490,1727,965
2553,85.24,291,boneka-asli,0.7141,160,540,986,1078
2553,85.24,292,boneka-asli,0.6891,280,0,631,330
2553,85.24,293,boneka-asli,0.7719,123,2,342,305
2554,85.27,286,boneka-asli,0.6701,2,673,492,1079
2554,85.27,287,boneka-dummy,0.7820,947,506,1311,1021
2554,85.27,288,boneka-dummy,0.8198,597,152,956,692
2554,85.27,289,boneka-asli,0.8045,1382,489,1709,964
2554,85.27,291,boneka-asli,0.7141,134,542,936,1079
2554,85.27,292,boneka-asli,0.6891,316,0,695,340
2554,85.27,293,boneka-asli,0.7719,156,11,383,323
2555,85.31,286,boneka-asli,0.6701,1,668,463,1079
2555,85.31,287,boneka-dummy,0.7820,927,505,1284,1004
2555,85.31,288,boneka-dummy,0.8198,627,207,980,720
2555,85.31,289,boneka-asli,0.8045,1352,487,1687,963
2555,85.31,291,boneka-asli,0.7141,111,543,894,1079
2555,85.31,292,boneka-asli,0.6891,306,15,688,357
2555,85.31,293,boneka-asli,0.7719,185,42,410,345
2556,85.34,287,boneka-dummy,0.7820,906,506,1258,992
2556,85.34,288,boneka-dummy,0.8198,644,263,999,762
2556,85.34,289,boneka-asli,0.8045,1322,487,1665,963
2556,85.34,291,boneka-asli,0.7141,80,542,846,1079
2556,85.34,292,boneka-asli,0.6891,291,40,672,387
2557,85.37,287,boneka-dummy,0.7820,885,505,1235,982
2557,85.37,288,boneka-dummy,0.8198,651,321,1009,811
2557,85.37,289,boneka-asli,0.8045,1295,486,1645,963
2557,85.37,291,boneka-asli,0.7141,52,542,803,1079
2557,85.37,292,boneka-asli,0.6891,283,71,661,424
2558,85.41,289,boneka-asli,0.8045,1273,484,1629,962
2558,85.41,291,boneka-asli,0.7141,26,540,763,1079
2558,85.41,292,boneka-asli,0.6891,283,111,651,464
2559,85.44,288,boneka-dummy,0.8198,648,402,1027,907
2559,85.44,289,boneka-asli,0.8045,1250,482,1613,961
2559,85.44,291,boneka-asli,0.7141,13,538,726,1079
2559,85.44,292,boneka-asli,0.6891,286,147,650,507
2560,85.47,288,boneka-dummy,0.8198,650,446,1067,985
2560,85.47,289,boneka-asli,0.8045,1230,481,1599,961
2560,85.47,291,boneka-asli,0.7141,6,533,701,1079
2560,85.47,292,boneka-asli,0.6891,288,163,666,551
2561,85.51,288,boneka-dummy,0.8198,662,479,1105,1032
2561,85.51,289,boneka-asli,0.8045,1215,480,1590,962
2561,85.51,291,boneka-asli,0.7141,3,530,682,1079
2561,85.51,292,boneka-asli,0.6891,306,199,674,587
2562,85.54,288,boneka-dummy,0.8198,674,492,1138,1056
2562,85.54,289,boneka-asli,0.8045,1204,479,1585,962
2562,85.54,291,boneka-asli,0.7141,1,526,670,1079
2562,85.54,292,boneka-asli,0.6891,334,228,686,611
2563,85.57,288,boneka-dummy,0.8198,689,502,1164,1068
2563,85.57,289,boneka-asli,0.8045,1197,477,1583,961
2563,85.57,291,boneka-asli,0.7141,0,519,661,1079
2563,85.57,292,boneka-asli,0.6891,339,268,655,617
2563,85.57,293,boneka-asli,0.7719,312,143,561,480
2564,85.61,288,boneka-dummy,0.8198,702,501,1186,1074
2564,85.61,289,boneka-asli,0.8045,1193,474,1583,958
2564,85.61,291,boneka-asli,0.7141,0,510,655,1079
2564,85.61,293,boneka-asli,0.7719,397,212,649,553
2565,85.64,288,boneka-dummy,0.8198,737,520,1212,1077
2565,85.64,289,boneka-asli,0.8045,1193,472,1587,956
2565,85.64,291,boneka-asli,0.7141,0,504,651,1079
2565,85.64,293,boneka-asli,0.7719,464,255,712,589
2566,85.67,288,boneka-dummy,0.8198,774,536,1244,1078
2566,85.67,289,boneka-asli,0.8045,1199,469,1596,954
2566,85.67,291,boneka-asli,0.7141,0,502,649,1079
2566,85.67,293,boneka-asli,0.7719,530,282,770,604
2567,85.71,289,boneka-asli,0.8045,1212,468,1612,954
2567,85.71,291,boneka-asli,0.7141,0,501,650,1079
2568,85.74,288,boneka-dummy,0.8198,775,521,1254,1079
2568,85.74,289,boneka-asli,0.8045,1236,467,1634,951
2568,85.74,291,boneka-asli,0.7141,0,498,653,1079
2569,85.77,288,boneka-dummy,0.8198,738,447,1269,1079
2569,85.77,291,boneka-asli,0.7141,0,494,661,1079
2570,85.81,288,boneka-dummy,0.8198,729,398,1289,1079
2570,85.81,289,boneka-asli,0.8045,1176,455,1625,1001
2570,85.81,291,boneka-asli,0.7141,0,487,673,1079
2571,85.84,288,boneka-dummy,0.8198,737,356,1302,1061
2571,85.84,291,boneka-asli,0.7141,0,483,686,1079
2572,85.87,288,boneka-dummy,0.8198,761,349,1320,1065
2572,85.87,291,boneka-asli,0.7141,12,484,701,1079
2573,85.91,288,boneka-dummy,0.8198,820,432,1301,1043
2573,85.91,289,boneka-asli,0.8045,1147,377,1683,1039
2573,85.91,291,boneka-asli,0.7141,35,492,716,1079
2574,85.94,288,boneka-dummy,0.8198,858,467,1299,1023
2574,85.94,289,boneka-asli,0.8045,1180,383,1724,1059
2574,85.94,291,boneka-asli,0.7141,62,502,733,1079
2575,85.97,288,boneka-dummy,0.8198,882,483,1307,1017
2575,85.97,289,boneka-asli,0.8045,1244,419,1773,1069
2575,85.97,291,boneka-asli,0.7141,93,512,752,1079
2576,86.01,288,boneka-dummy,0.8198,897,490,1319,1017
2576,86.01,289,boneka-asli,0.8045,1303,450,1818,1074
2576,86.01,291,boneka-asli,0.7141,122,520,771,1079
2577,86.04,288,boneka-dummy,0.8198,910,494,1330,1019
2577,86.04,289,boneka-asli,0.8045,1370,490,1858,1077
2577,86.04,291,boneka-asli,0.7141,141,526,783,1079
2578,86.07,288,boneka-dummy,0.8198,918,497,1336,1020
2578,86.07,289,boneka-asli,0.8045,1416,517,1885,1078
2578,86.07,291,boneka-asli,0.7141,153,532,789,1079
2578,86.07,302,boneka-dummy,0.5910,1,638,336,1080
2579,86.11,288,boneka-dummy,0.8198,922,500,1338,1021
2579,86.11,289,boneka-asli,0.8045,1446,534,1902,1079
2579,86.11,291,boneka-asli,0.7141,159,535,792,1079
2580,86.14,288,boneka-dummy,0.8198,920,502,1334,1020
2580,86.14,289,boneka-asli,0.8045,1454,542,1907,1079
2580,86.14,291,boneka-asli,0.7141,162,537,792,1079
2581,86.17,288,boneka-dummy,0.8198,914,501,1329,1021
2581,86.17,289,boneka-asli,0.8045,1450,549,1902,1079
2581,86.17,291,boneka-asli,0.7141,158,534,790,1079
2582,86.21,288,boneka-dummy,0.8198,909,500,1327,1024
2582,86.21,289,boneka-asli,0.8045,1451,552,1904,1079
2582,86.21,291,boneka-asli,0.7141,155,528,789,1079
2582,86.21,302,boneka-dummy,0.5910,0,630,336,1080
2583,86.24,288,boneka-dummy,0.8198,908,498,1329,1027
2583,86.24,289,boneka-asli,0.8045,1437,547,1900,1079
2583,86.24,291,boneka-asli,0.7141,151,521,790,1079
2583,86.24,302,boneka-dummy,0.5910,0,621,338,1080
2584,86.27,288,boneka-dummy,0.8198,910,494,1332,1028
2584,86.27,291,boneka-asli,0.7141,145,514,789,1079
2585,86.31,288,boneka-dummy,0.8198,916,490,1334,1018
2585,86.31,291,boneka-asli,0.7141,142,507,791,1079
2586,86.34,288,boneka-dummy,0.8198,920,489,1344,1026
2586,86.34,291,boneka-asli,0.7141,147,503,798,1079
2587,86.37,288,boneka-dummy,0.8198,931,490,1354,1026
2587,86.37,291,boneka-asli,0.7141,157,500,809,1079
2588,86.41,288,boneka-dummy,0.8198,943,493,1368,1032
2588,86.41,291,boneka-asli,0.7141,172,499,823,1079
2589,86.44,288,boneka-dummy,0.8198,957,497,1384,1039
2589,86.44,291,boneka-asli,0.7141,194,504,838,1079
2589,86.44,302,boneka-dummy,0.5910,10,615,358,1079
2590,86.47,288,boneka-dummy,0.8198,978,501,1406,1045
2590,86.47,291,boneka-asli,0.7141,221,511,857,1079
2590,86.47,302,boneka-dummy,0.5910,23,618,378,1079
2591,86.51,288,boneka-dummy,0.8198,1002,508,1429,1051
2591,86.51,289,boneka-asli,0.8045,1417,515,1882,1054
2591,86.51,291,boneka-asli,0.7141,256,523,881,1079
2591,86.51,302,boneka-dummy,0.5910,46,632,404,1079
2592,86.54,288,boneka-dummy,0.8198,1025,521,1451,1061
2592,86.54,291,boneka-asli,0.7141,295,540,907,1079
2592,86.54,302,boneka-dummy,0.5910,70,655,428,1079
2593,86.57,288,boneka-dummy,0.8198,1049,534,1473,1069
2594,86.61,288,boneka-dummy,0.8198,1075,548,1495,1074
2594,86.61,289,boneka-asli,0.8045,1425,459,1901,1062
2594,86.61,302,boneka-dummy,0.5910,120,696,475,1079
2595,86.64,288,boneka-dummy,0.8198,1102,561,1518,1077
2595,86.64,289,boneka-asli,0.8045,1435,425,1910,1070
2596,86.67,288,boneka-dummy,0.8198,1125,570,1538,1078
2596,86.67,289,boneka-asli,0.8045,1452,412,1915,1074
2597,86.71,288,boneka-dummy,0.8198,1138,571,1554,1079
2597,86.71,289,boneka-asli,0.8045,1475,416,1917,1077
2597,86.71,291,boneka-asli,0.7141,414,575,993,1079
2598,86.74,288,boneka-dummy,0.8198,1144,570,1563,1079
2598,86.74,289,boneka-asli,0.8045,1496,429,1918,1078
2599,86.77,288,boneka-dummy,0.8198,1143,569,1566,1079
2599,86.77,289,boneka-asli,0.8045,1503,427,1919,1079
2599,86.77,302,boneka-dummy,0.5910,149,723,525,1079
2600,86.81,288,boneka-dummy,0.8198,1139,567,1565,1079
2600,86.81,289,boneka-asli,0.8045,1507,416,1919,1079
2600,86.81,302,boneka-dummy,0.5910,155,733,568,1079
2601,86.84,288,boneka-dummy,0.8198,1134,569,1560,1079
2601,86.84,289,boneka-asli,0.8045,1515,421,1919,1079
2602,86.87,288,boneka-dummy,0.8198,1130,570,1557,1079
2602,86.87,289,boneka-asli,0.8045,1532,464,1919,1079
2602,86.87,291,boneka-asli,0.7141,441,589,1013,1079
2603,86.91,288,boneka-dummy,0.8198,1129,568,1558,1079
2603,86.91,289,boneka-asli,0.8045,1549,501,1919,1079
2604,86.94,288,boneka-dummy,0.8198,1130,566,1563,1079
2604,86.94,291,boneka-asli,0.7141,456,586,1038,1079
2605,86.97,288,boneka-dummy,0.8198,1135,565,1570,1079
2605,86.97,289,boneka-asli,0.8045,1566,526,1919,1079
2606,87.01,288,boneka-dummy,0.8198,1143,566,1580,1079
2606,87.01,289,boneka-asli,0.8045,1582,542,1919,1079
2607,87.04,288,boneka-dummy,0.8198,1159,573,1593,1079
2607,87.04,289,boneka-asli,0.8045,1597,557,1919,1079
2608,87.07,288,boneka-dummy,0.8198,1176,582,1606,1079
2608,87.07,289,boneka-asli,0.8045,1611,569,1919,1079
2609,87.11,288,boneka-dummy,0.8198,1194,600,1613,1079
2609,87.11,289,boneka-asli,0.8045,1626,582,1919,1079
2610,87.14,288,boneka-dummy,0.8198,1208,604,1629,1079
2610,87.14,289,boneka-asli,0.8045,1644,591,1919,1079
2611,87.17,288,boneka-dummy,0.8198,1225,605,1649,1079
2611,87.17,289,boneka-asli,0.8045,1660,598,1919,1079
2612,87.21,288,boneka-dummy,0.8198,1244,605,1672,1079
2612,87.21,289,boneka-asli,0.8045,1675,606,1919,1079
2613,87.24,288,boneka-dummy,0.8198,1264,602,1697,1079
2613,87.24,289,boneka-asli,0.8045,1693,619,1919,1079
2614,87.27,288,boneka-dummy,0.8198,1285,598,1724,1079
2615,87.31,288,boneka-dummy,0.8198,1311,596,1754,1079
2616,87.34,288,boneka-dummy,0.8198,1339,594,1787,1079
2616,87.34,291,boneka-asli,0.7141,536,582,1162,1080
2617,87.38,288,boneka-dummy,0.8198,1365,591,1817,1079
2617,87.38,291,boneka-asli,0.7141,605,579,1269,1080
2618,87.41,288,boneka-dummy,0.8198,1384,588,1840,1079
2618,87.41,291,boneka-asli,0.7141,658,573,1351,1079
2619,87.44,288,boneka-dummy,0.8198,1397,584,1857,1079
2619,87.44,291,boneka-asli,0.7141,694,564,1409,1079
2620,87.48,288,boneka-dummy,0.8198,1401,580,1865,1079
2620,87.48,291,boneka-asli,0.7141,714,555,1447,1079
2621,87.51,288,boneka-dummy,0.8198,1397,577,1865,1079
2621,87.51,291,boneka-asli,0.7141,716,546,1465,1079
2622,87.54,288,boneka-dummy,0.8198,1394,573,1863,1079
2622,87.54,291,boneka-asli,0.7141,700,533,1470,1079
2623,87.58,288,boneka-dummy,0.8198,1378,570,1849,1079
2623,87.58,291,boneka-asli,0.7141,668,523,1457,1079
2624,87.61,288,boneka-dummy,0.8198,1358,569,1829,1079
2624,87.61,291,boneka-asli,0.7141,633,514,1436,1079
2625,87.64,288,boneka-dummy,0.8198,1333,568,1805,1079
2625,87.64,291,boneka-asli,0.7141,608,515,1411,1079
2626,87.68,288,boneka-dummy,0.8198,1312,571,1781,1079
2626,87.68,289,boneka-asli,0.8045,1707,623,1919,1079
2626,87.68,291,boneka-asli,0.7141,575,523,1372,1079
2627,87.71,288,boneka-dummy,0.8198,1296,577,1759,1079
2627,87.71,289,boneka-asli,0.8045,1712,629,1919,1079
2627,87.71,291,boneka-asli,0.7141,558,537,1341,1079
2628,87.74,288,boneka-dummy,0.8198,1283,586,1737,1079
2628,87.74,289,boneka-asli,0.8045,1712,631,1919,1079
2628,87.74,291,boneka-asli,0.7141,547,553,1314,1079
2629,87.78,288,boneka-dummy,0.8198,1269,596,1714,1079
2629,87.78,289,boneka-asli,0.8045,1708,631,1919,1079
2629,87.78,291,boneka-asli,0.7141,540,570,1291,1079
2630,87.81,288,boneka-dummy,0.8198,1260,609,1693,1079
2630,87.81,289,boneka-asli,0.8045,1702,638,1917,1079
2630,87.81,291,boneka-asli,0.7141,536,591,1267,1079
2631,87.84,288,boneka-dummy,0.8198,1253,623,1673,1079
2631,87.84,289,boneka-asli,0.8045,1699,648,1913,1079
2632,87.88,288,boneka-dummy,0.8198,1239,640,1644,1079
2632,87.88,289,boneka-asli,0.8045,1697,661,1909,1079
2633,87.91,288,boneka-dummy,0.8198,1226,655,1616,1079
2633,87.91,289,boneka-asli,0.8045,1697,677,1906,1079
2634,87.94,288,boneka-dummy,0.8198,1225,705,1572,1079
2634,87.94,289,boneka-asli,0.8045,1696,691,1902,1079
2635,87.98,288,boneka-dummy,0.8198,1218,737,1537,1079
2635,87.98,289,boneka-asli,0.8045,1689,701,1896,1079
2635,87.98,291,boneka-asli,0.7141,636,648,1239,1050
2636,88.01,288,boneka-dummy,0.8198,1214,767,1508,1079
2636,88.01,289,boneka-asli,0.8045,1681,707,1892,1079
2637,88.04,288,boneka-dummy,0.8198,1190,747,1503,1079
2637,88.04,289,boneka-asli,0.8045,1674,710,1890,1079
2638,88.08,288,boneka-dummy,0.8198,1178,724,1511,1079
2638,88.08,289,boneka-asli,0.8045,1666,709,1890,1079
2638,88.08,291,boneka-asli,0.7141,701,677,1218,1025
2639,88.11,288,boneka-dummy,0.8198,1180,735,1508,1080
2639,88.11,289,boneka-asli,0.8045,1654,705,1887,1079
2639,88.11,291,boneka-asli,0.7141,732,690,1201,1009
2640,88.14,288,boneka-dummy,0.8198,1185,749,1505,1080
2640,88.14,289,boneka-asli,0.8045,1641,700,1885,1079
2640,88.14,291,boneka-asli,0.7141,748,693,1186,995
2641,88.18,288,boneka-dummy,0.8198,1174,742,1507,1080
2641,88.18,289,boneka-asli,0.8045,1628,696,1882,1079
2642,88.21,288,boneka-dummy,0.8198,1168,750,1499,1080
2642,88.21,289,boneka-asli,0.8045,1607,692,1872,1079
2642,88.21,291,boneka-asli,0.7141,755,690,1170,979
2643,88.24,288,boneka-dummy,0.8198,1159,757,1489,1080
2643,88.24,289,boneka-asli,0.8045,1588,686,1864,1079
2643,88.24,291,boneka-asli,0.7141,753,686,1150,966
2644,88.28,288,boneka-dummy,0.8198,1148,763,1477,1080
2644,88.28,289,boneka-asli,0.8045,1563,681,1850,1079
2644,88.28,291,boneka-asli,0.7141,747,683,1132,958
2645,88.31,288,boneka-dummy,0.8198,1138,769,1465,1080
2645,88.31,289,boneka-asli,0.8045,1543,680,1838,1079
2645,88.31,291,boneka-asli,0.7141,737,684,1114,955
2646,88.34,288,boneka-dummy,0.8198,1107,732,1473,1080
2646,88.34,289,boneka-asli,0.8045,1523,679,1825,1079
2646,88.34,291,boneka-asli,0.7141,710,686,1090,956
2646,88.34,310,boneka-dummy,0.7186,1726,850,1909,1078
2647,88.38,288,boneka-dummy,0.8198,1093,721,1469,1080
2647,88.38,289,boneka-asli,0.8045,1506,680,1814,1079
2647,88.38,310,boneka-dummy,0.7186,1727,850,1902,1066
2648,88.41,288,boneka-dummy,0.8198,1091,735,1454,1080
2648,88.41,289,boneka-asli,0.8045,1491,680,1803,1079
2648,88.41,291,boneka-asli,0.7141,696,690,1072,956
2648,88.41,310,boneka-dummy,0.7186,1715,846,1896,1069
2649,88.44,288,boneka-dummy,0.8198,1089,747,1441,1080
2649,88.44,289,boneka-asli,0.8045,1474,678,1791,1079
2649,88.44,310,boneka-dummy,0.7186,1700,840,1891,1074
2650,88.48,288,boneka-dummy,0.8198,1081,741,1439,1080
2650,88.48,289,boneka-asli,0.8045,1459,672,1784,1079
2650,88.48,291,boneka-asli,0.7141,701,686,1065,943
2650,88.48,310,boneka-dummy,0.7186,1684,829,1889,1077
2651,88.51,288,boneka-dummy,0.8198,1078,741,1434,1079
2651,88.51,289,boneka-asli,0.8045,1446,666,1775,1079
2652,88.54,288,boneka-dummy,0.8198,1072,729,1430,1070
2652,88.54,289,boneka-asli,0.8045,1434,658,1768,1079
