frame,timestamp_sec,class,confidence,x1,y1,x2,y2
357,11.92,boneka-dummy,0.8344,1512,201,1919,967
358,11.95,boneka-dummy,0.7615,1550,198,1920,965
359,11.99,boneka-dummy,0.6767,1590,74,1920,1004
360,12.02,boneka-asli,0.6727,722,0,1878,910
360,12.02,boneka-dummy,0.5929,1655,30,1919,1080
361,12.05,boneka-asli,0.5936,765,0,1909,873
379,12.65,boneka-asli,0.5932,1369,319,1920,1080
380,12.69,boneka-asli,0.6001,1451,312,1920,1080
421,14.06,boneka-asli,0.5537,1239,0,1920,1080
422,14.09,boneka-asli,0.8122,1076,0,1920,1080
423,14.12,boneka-asli,0.6025,998,0,1920,1080
437,14.59,boneka-dummy,0.5482,1532,0,1919,1080
438,14.62,boneka-dummy,0.5890,1486,0,1920,1080
440,14.69,boneka-dummy,0.6684,1375,0,1920,1080
441,14.72,boneka-dummy,0.6588,1341,0,1920,1080
442,14.76,boneka-dummy,0.5442,1263,0,1920,1080
444,14.82,boneka-dummy,0.5177,1172,0,1920,1080
445,14.86,boneka-dummy,0.5660,1090,0,1920,1080
455,15.19,boneka-asli,0.7071,1654,0,1919,772
457,15.26,boneka-dummy,0.7160,1432,0,1919,814
458,15.29,boneka-dummy,0.7611,1398,0,1919,834
459,15.32,boneka-dummy,0.7948,1388,0,1920,856
460,15.36,boneka-dummy,0.7973,1353,0,1920,863
461,15.39,boneka-dummy,0.8060,1333,0,1919,884
462,15.43,boneka-asli,0.8255,1271,0,1920,947
462,15.43,boneka-dummy,0.7733,1278,0,1920,919
463,15.46,boneka-asli,0.7679,1222,0,1919,995
463,15.46,boneka-dummy,0.5237,1224,0,1920,991
464,15.49,boneka-asli,0.8231,1170,0,1919,1054
465,15.53,boneka-dummy,0.7117,1154,34,1909,1080
465,15.53,boneka-asli,0.6515,1164,27,1902,1080
466,15.56,boneka-dummy,0.8214,1148,60,1864,1080
467,15.59,boneka-asli,0.8313,1130,100,1844,1080
467,15.59,boneka-dummy,0.7397,1135,118,1853,1080
468,15.63,boneka-asli,0.7230,1116,131,1843,1080
469,15.66,boneka-dummy,0.7255,1110,165,1848,1080
469,15.66,boneka-asli,0.6839,1105,180,1845,1080
470,15.69,boneka-asli,0.7391,1094,177,1840,1080
470,15.69,boneka-dummy,0.6741,1102,182,1837,1080
471,15.73,boneka-asli,0.8666,1086,209,1837,1080
472,15.76,boneka-asli,0.8512,1075,230,1811,1080
473,15.79,boneka-asli,0.8377,1070,248,1802,1080
474,15.83,boneka-asli,0.8664,1068,263,1806,1080
475,15.86,boneka-asli,0.8470,1076,282,1811,1080
476,15.89,boneka-asli,0.8288,1056,296,1752,1080
477,15.93,boneka-asli,0.8323,1061,306,1734,1080
478,15.96,boneka-asli,0.8571,1054,325,1729,1080
479,15.99,boneka-asli,0.8011,1042,375,1720,1080
480,16.03,boneka-asli,0.7890,1031,358,1699,1080
481,16.06,boneka-asli,0.8748,1014,363,1665,1080
482,16.09,boneka-asli,0.8454,976,363,1648,1080
483,16.13,boneka-asli,0.7568,953,361,1584,1080
484,16.16,boneka-asli,0.8399,921,362,1579,1080
485,16.19,boneka-asli,0.7436,865,353,1505,1080
486,16.23,boneka-asli,0.7621,847,351,1492,1080
487,16.26,boneka-asli,0.7961,805,355,1459,1080
488,16.29,boneka-asli,0.7361,763,347,1399,1080
489,16.33,boneka-asli,0.8210,725,349,1361,1080
490,16.36,boneka-asli,0.7365,678,351,1317,1080
491,16.39,boneka-asli,0.7731,634,354,1286,1080
492,16.43,boneka-asli,0.7461,575,361,1233,1080
493,16.46,boneka-asli,0.7182,556,343,1205,1080
494,16.49,boneka-asli,0.8388,516,334,1158,1080
495,16.53,boneka-asli,0.7348,444,332,1128,1080
495,16.53,boneka-asli,0.5343,253,0,369,115
496,16.56,boneka-asli,0.7595,435,321,1072,1080
497,16.59,boneka-asli,0.7318,403,306,1051,1080
498,16.63,boneka-asli,0.7445,362,310,1015,1080
499,16.66,boneka-asli,0.7893,269,331,957,1080
500,16.69,boneka-asli,0.7752,253,315,923,1080
501,16.73,boneka-asli,0.7588,166,320,862,1080
502,16.76,boneka-asli,0.7961,139,306,824,1080
503,16.79,boneka-asli,0.8177,89,308,756,1080
504,16.83,boneka-asli,0.8684,7,305,696,1080
505,16.86,boneka-asli,0.8618,4,326,619,1080
506,16.89,boneka-asli,0.8773,0,328,541,1080
507,16.93,boneka-asli,0.8560,0,333,454,1080
508,16.96,boneka-asli,0.7580,0,352,362,1080
509,16.99,boneka-dummy,0.7982,0,388,273,1080
510,17.03,boneka-asli,0.6779,0,380,167,1076
523,17.46,boneka-asli,0.5843,1384,31,1681,217
523,17.46,boneka-dummy,0.5789,1125,880,1920,1080
524,17.50,boneka-dummy,0.5391,1121,886,1920,1080
526,17.56,boneka-asli,0.5420,110,0,226,217
527,17.60,boneka-asli,0.5820,63,0,192,220
534,17.83,boneka-asli,0.5450,1493,808,1920,1080
535,17.86,boneka-asli,0.7113,1454,814,1919,1080
536,17.90,boneka-asli,0.7575,1375,810,1918,1080
537,17.93,boneka-asli,0.6883,1446,808,1911,1080
538,17.96,boneka-asli,0.6196,1377,805,1920,1080
539,18.00,boneka-asli,0.7042,1278,815,1848,1080
540,18.03,boneka-asli,0.6279,1227,815,1801,1080
541,18.06,boneka-asli,0.6516,1240,806,1800,1080
542,18.10,boneka-asli,0.6122,707,138,960,313
542,18.10,boneka-asli,0.5693,1220,793,1813,1080
543,18.13,boneka-asli,0.5876,1328,792,1834,1080
544,18.16,boneka-asli,0.5889,1231,791,1784,1080
544,18.16,boneka-asli,0.5250,653,149,906,310
545,18.20,boneka-asli,0.5352,1325,803,1768,1080
546,18.23,boneka-asli,0.6265,1159,790,1710,1080
548,18.30,boneka-asli,0.5776,1129,795,1590,1080
548,18.30,boneka-asli,0.5593,1602,325,1919,726
549,18.33,boneka-asli,0.7853,1587,320,1918,710
550,18.36,boneka-asli,0.6210,1561,306,1919,710
550,18.36,boneka-asli,0.5689,1077,774,1588,1078
552,18.43,boneka-asli,0.7673,1485,298,1920,718
553,18.46,boneka-asli,0.7434,1468,286,1920,712
554,18.50,boneka-asli,0.6443,1427,289,1920,724
555,18.53,boneka-asli,0.7489,1386,279,1916,712
556,18.56,boneka-asli,0.6233,1353,281,1916,709
563,18.80,boneka-asli,0.6127,705,774,1218,1071
563,18.80,boneka-dummy,0.5238,1041,534,1288,638
565,18.86,boneka-asli,0.5076,730,771,1202,1068
566,18.90,boneka-asli,0.5163,1601,582,1917,764
567,18.93,boneka-asli,0.5606,598,774,1138,1075
568,18.96,boneka-asli,0.5370,728,780,1120,1068
571,19.06,boneka-asli,0.5126,1462,577,1740,746
573,19.13,boneka-asli,0.5946,1595,331,1919,887
573,19.13,boneka-dummy,0.5074,1429,957,1896,1080
574,19.16,boneka-asli,0.5130,1558,352,1919,900
577,19.26,boneka-asli,0.6224,1253,537,1587,731
577,19.26,boneka-asli,0.5363,1450,367,1919,866
579,19.33,boneka-asli,0.5181,1216,570,1526,723
580,19.36,boneka-asli,0.5707,373,778,794,1077
580,19.36,boneka-asli,0.5362,1513,232,1920,706
581,19.40,boneka-asli,0.5692,1167,551,1478,719
584,19.50,boneka-asli,0.5627,1276,237,1920,796
585,19.53,boneka-asli,0.5912,1271,234,1920,764
585,19.53,boneka-asli,0.5615,231,775,712,1065
586,19.57,boneka-asli,0.6732,1253,228,1919,712
588,19.63,boneka-asli,0.5358,265,784,616,1067
595,19.87,boneka-asli,0.5587,14,812,422,1077
596,19.90,boneka-asli,0.5660,0,797,381,1080
600,20.03,boneka-asli,0.5432,587,537,898,706
602,20.10,boneka-asli,0.5096,1024,882,1629,1077
603,20.13,boneka-asli,0.5051,1008,884,1585,1079
608,20.30,boneka-asli,0.5341,992,873,1481,1080
609,20.33,boneka-asli,0.5378,638,271,1412,748
610,20.37,boneka-asli,0.5431,613,272,1390,760
611,20.40,boneka-dummy,0.5812,1386,406,1636,744
612,20.43,boneka-dummy,0.5379,1392,405,1626,741
614,20.50,boneka-asli,0.5056,934,840,1420,1080
615,20.53,boneka-dummy,0.5795,1386,408,1595,724
616,20.57,boneka-dummy,0.5855,1361,388,1589,722
616,20.57,boneka-asli,0.5451,903,832,1360,1077
617,20.60,boneka-dummy,0.5071,1355,397,1582,721
618,20.63,boneka-asli,0.5554,810,844,1080,1043
618,20.63,boneka-dummy,0.5441,1194,548,1354,685
618,20.63,boneka-asli,0.5431,947,826,1405,1072
618,20.63,boneka-dummy,0.5132,1355,399,1577,715
619,20.67,boneka-dummy,0.6186,1349,396,1572,705
621,20.73,boneka-asli,0.6099,770,806,1355,1073
621,20.73,boneka-dummy,0.5335,1348,390,1562,706
623,20.80,boneka-asli,0.5324,58,813,456,1058
623,20.80,boneka-asli,0.5309,740,802,1342,1074
624,20.83,boneka-dummy,0.6257,1163,533,1323,674
625,20.87,boneka-dummy,0.5728,1328,393,1517,694
625,20.87,boneka-asli,0.5596,394,514,670,682
625,20.87,boneka-asli,0.5184,879,802,1335,1062
626,20.90,boneka-asli,0.6464,397,519,661,681
626,20.90,boneka-asli,0.5724,30,806,412,1045
626,20.90,boneka-asli,0.5484,880,801,1351,1061
626,20.90,boneka-dummy,0.5126,1138,531,1287,668
626,20.90,boneka-dummy,0.5088,1128,510,1423,674
627,20.93,boneka-asli,0.5634,671,799,1305,1073
627,20.93,boneka-asli,0.5205,15,798,488,1040
628,20.97,boneka-asli,0.6465,532,251,1240,719
628,20.97,boneka-asli,0.5944,10,797,483,1030
628,20.97,boneka-dummy,0.5408,1806,662,1919,1080
628,20.97,boneka-asli,0.5262,651,784,1340,1080
629,21.00,boneka-dummy,0.6944,1784,647,1919,1080
629,21.00,boneka-asli,0.5846,766,779,1303,1080
629,21.00,boneka-asli,0.5198,518,255,1237,704
630,21.03,boneka-dummy,0.8123,1758,636,1919,1080
630,21.03,boneka-asli,0.5645,502,245,1221,697
630,21.03,boneka-asli,0.5636,353,527,566,655
631,21.07,boneka-dummy,0.8371,1731,631,1919,1080
631,21.07,boneka-asli,0.6225,489,227,1201,694
631,21.07,boneka-asli,0.5870,327,492,612,649
631,21.07,boneka-asli,0.5477,629,770,1206,1080
631,21.07,boneka-asli,0.5162,28,775,843,1080
632,21.10,boneka-dummy,0.8537,1697,623,1917,1080
632,21.10,boneka-asli,0.6066,464,227,1186,690
632,21.10,boneka-asli,0.5386,322,496,596,644
633,21.13,boneka-dummy,0.9024,1666,612,1919,1080
633,21.13,boneka-asli,0.5177,613,753,1163,1080
634,21.17,boneka-dummy,0.8973,1638,604,1920,1076
634,21.17,boneka-asli,0.6757,608,751,1196,1080
634,21.17,boneka-asli,0.5712,432,221,1150,673
635,21.20,boneka-dummy,0.8899,1608,594,1917,1066
635,21.20,boneka-asli,0.6318,600,744,1171,1080
636,21.23,boneka-dummy,0.8300,1589,590,1916,1050
636,21.23,boneka-asli,0.6744,623,740,1134,1080
637,21.27,boneka-dummy,0.8657,1562,583,1879,1033
637,21.27,boneka-asli,0.7687,649,735,1119,1080
637,21.27,boneka-asli,0.5440,413,227,1088,647
638,21.30,boneka-dummy,0.8642,1542,577,1871,1020
638,21.30,boneka-asli,0.6625,637,728,1169,1080
638,21.30,boneka-dummy,0.6220,945,443,1223,606
638,21.30,boneka-asli,0.5876,398,223,1074,645
639,21.33,boneka-dummy,0.8937,1522,569,1825,1015
639,21.33,boneka-asli,0.7058,615,729,1105,1078
639,21.33,boneka-asli,0.6939,387,223,1085,644
640,21.37,boneka-dummy,0.8836,1509,569,1828,1009
640,21.37,boneka-asli,0.5848,370,227,1063,635
640,21.37,boneka-asli,0.5489,603,710,1089,1074
641,21.40,boneka-dummy,0.8808,1497,564,1818,1005
641,21.40,boneka-asli,0.6746,586,729,1086,1073
641,21.40,boneka-asli,0.5575,364,233,1064,637
642,21.43,boneka-dummy,0.8759,1487,567,1788,1008
642,21.43,boneka-asli,0.6345,584,728,1094,1074
642,21.43,boneka-asli,0.5593,354,234,1065,631
643,21.47,boneka-dummy,0.8733,1482,573,1781,1009
643,21.47,boneka-asli,0.7479,587,734,1110,1077
643,21.47,boneka-asli,0.5323,364,225,1049,640
644,21.50,boneka-dummy,0.8721,1471,573,1776,1010
644,21.50,boneka-asli,0.6932,560,728,1078,1079
644,21.50,boneka-asli,0.6114,313,225,1054,639
645,21.53,boneka-dummy,0.8870,1461,575,1779,1012
645,21.53,boneka-asli,0.7493,555,733,1060,1080
646,21.57,boneka-dummy,0.8711,1456,578,1775,1015
646,21.57,boneka-asli,0.7068,544,734,1061,1080
646,21.57,boneka-asli,0.5182,321,234,1036,644
647,21.60,boneka-dummy,0.8494,1455,579,1772,1013
647,21.60,boneka-asli,0.7314,513,736,1063,1080
647,21.60,boneka-asli,0.5287,318,233,1048,643
648,21.64,boneka-dummy,0.8711,1451,576,1759,1011
648,21.64,boneka-asli,0.7220,538,734,1048,1080
648,21.64,boneka-asli,0.5174,306,218,1046,641
649,21.67,boneka-dummy,0.8686,1444,570,1758,1001
649,21.67,boneka-asli,0.7319,526,734,1059,1077
649,21.67,boneka-asli,0.6872,307,216,1037,633
649,21.67,boneka-dummy,0.5608,1063,761,1302,950
650,21.70,boneka-dummy,0.8814,1438,571,1731,997
650,21.70,boneka-asli,0.6739,537,721,1040,1073
650,21.70,boneka-asli,0.6604,301,215,1030,634
651,21.74,boneka-dummy,0.8940,1426,566,1732,996
651,21.74,boneka-asli,0.7241,538,730,1060,1072
651,21.74,boneka-asli,0.7167,309,214,1019,628
652,21.77,boneka-dummy,0.8914,1415,562,1729,989
652,21.77,boneka-asli,0.7431,525,723,1051,1066
652,21.77,boneka-asli,0.7204,300,207,998,624
653,21.80,boneka-dummy,0.8731,1410,554,1724,978
653,21.80,boneka-asli,0.7001,292,212,1003,611
653,21.80,boneka-asli,0.6136,425,725,774,1056
653,21.80,boneka-asli,0.5743,558,706,1004,1054
654,21.84,boneka-dummy,0.8558,1400,550,1718,966
654,21.84,boneka-asli,0.7284,302,208,995,620
654,21.84,boneka-asli,0.6387,459,720,765,1047
654,21.84,boneka-asli,0.5171,543,695,989,1040
655,21.87,boneka-dummy,0.8581,1389,539,1695,953
655,21.87,boneka-asli,0.6599,289,199,983,618
655,21.87,boneka-asli,0.5602,443,713,764,1034
655,21.87,boneka-asli,0.5382,540,686,1020,1030
656,21.90,boneka-dummy,0.8792,1372,528,1685,947
656,21.90,boneka-asli,0.5459,288,197,964,610
657,21.94,boneka-dummy,0.9058,1361,523,1673,936
657,21.94,boneka-asli,0.6550,262,208,969,599
657,21.94,boneka-asli,0.6256,0,709,514,1080
657,21.94,boneka-asli,0.5388,495,675,990,1015
658,21.97,boneka-dummy,0.8639,1343,517,1666,925
658,21.97,boneka-asli,0.5759,386,686,729,1003
658,21.97,boneka-asli,0.5432,246,191,948,596
658,21.97,boneka-asli,0.5365,576,674,978,986
659,22.00,boneka-dummy,0.8680,1324,504,1635,917
659,22.00,boneka-asli,0.5764,224,180,955,597
659,22.00,boneka-dummy,0.5248,802,403,1103,552
659,22.00,boneka-asli,0.5194,540,668,951,982
659,22.00,boneka-asli,0.5115,369,683,704,1000
660,22.04,boneka-dummy,0.8793,1308,520,1627,911
660,22.04,boneka-asli,0.6695,219,196,949,588
660,22.04,boneka-asli,0.5654,373,677,688,990
660,22.04,boneka-asli,0.5470,0,666,444,1080
661,22.07,boneka-dummy,0.8525,1297,499,1615,900
661,22.07,boneka-asli,0.7159,215,173,931,577
661,22.07,boneka-asli,0.6344,410,674,684,984
661,22.07,boneka-asli,0.5717,715,692,1245,1080
661,22.07,boneka-asli,0.5243,0,668,434,1080
662,22.10,boneka-dummy,0.8741,1284,497,1590,902
662,22.10,boneka-asli,0.6781,199,153,909,576
662,22.10,boneka-asli,0.6378,454,656,896,976
662,22.10,boneka-asli,0.6013,396,671,661,978
662,22.10,boneka-asli,0.5489,0,708,381,1080
662,22.10,boneka-dummy,0.5152,1350,497,1527,593
663,22.14,boneka-dummy,0.8694,1267,489,1575,897
663,22.14,boneka-asli,0.7276,210,154,898,571
663,22.14,boneka-asli,0.6609,351,670,651,975
663,22.14,boneka-asli,0.5613,0,692,406,1080
663,22.14,boneka-asli,0.5001,0,121,553,448
664,22.17,boneka-dummy,0.8984,1253,484,1560,891
664,22.17,boneka-asli,0.6904,0,102,537,444
664,22.17,boneka-asli,0.6659,192,161,884,568
664,22.17,boneka-asli,0.5932,346,665,645,975
664,22.17,boneka-asli,0.5652,0,710,387,1080
665,22.20,boneka-dummy,0.8842,1241,481,1544,885
665,22.20,boneka-asli,0.6546,380,662,632,969
665,22.20,boneka-asli,0.6324,0,100,548,474
665,22.20,boneka-asli,0.5659,157,169,872,568
666,22.24,boneka-dummy,0.8976,1229,477,1531,882
666,22.24,boneka-asli,0.6279,148,162,858,570
666,22.24,boneka-asli,0.6112,0,709,393,1080
666,22.24,boneka-asli,0.5539,322,658,607,969
667,22.27,boneka-dummy,0.8837,1217,475,1525,878
667,22.27,boneka-dummy,0.6649,1828,371,1919,827
667,22.27,boneka-asli,0.5947,137,160,854,564
667,22.27,boneka-asli,0.5267,353,656,603,964
668,22.30,boneka-dummy,0.8709,1206,471,1499,877
668,22.30,boneka-dummy,0.7402,1817,408,1919,809
668,22.30,boneka-asli,0.6843,117,157,855,554
668,22.30,boneka-asli,0.6228,287,656,587,966
668,22.30,boneka-asli,0.5324,0,106,493,435
669,22.34,boneka-dummy,0.8877,1185,482,1482,878
669,22.34,boneka-dummy,0.8091,1806,416,1919,806
669,22.34,boneka-asli,0.6244,111,151,839,550
669,22.34,boneka-asli,0.6202,335,633,832,956
669,22.34,boneka-asli,0.6095,327,657,564,966
670,22.37,boneka-dummy,0.8875,1174,479,1471,876
670,22.37,boneka-dummy,0.8384,1793,383,1919,806
670,22.37,boneka-asli,0.6631,104,151,828,552
670,22.37,boneka-asli,0.5382,301,654,559,967
671,22.40,boneka-dummy,0.8739,1173,474,1447,875
671,22.40,boneka-dummy,0.7797,1780,368,1919,806
671,22.40,boneka-asli,0.6997,299,656,535,964
671,22.40,boneka-asli,0.6528,97,141,819,550
671,22.40,boneka-asli,0.5003,0,96,475,412
672,22.44,boneka-dummy,0.8861,1156,478,1438,873
672,22.44,boneka-asli,0.7354,279,655,525,966
672,22.44,boneka-dummy,0.6874,1768,366,1919,803
672,22.44,boneka-asli,0.6562,100,141,798,544
672,22.44,boneka-asli,0.5491,406,630,759,956
673,22.47,boneka-dummy,0.8992,1148,481,1432,876
673,22.47,boneka-asli,0.6437,75,153,783,551
673,22.47,boneka-asli,0.6048,0,637,367,985
673,22.47,boneka-dummy,0.5988,1757,342,1919,807
673,22.47,boneka-asli,0.5787,261,654,513,965
674,22.50,boneka-dummy,0.8754,1135,472,1413,874
674,22.50,boneka-asli,0.6742,249,659,491,967
674,22.50,boneka-asli,0.6478,108,148,775,545
674,22.50,boneka-dummy,0.6163,1739,309,1919,829
675,22.54,boneka-dummy,0.8636,1120,473,1393,877
675,22.54,boneka-dummy,0.7039,1723,332,1919,834
675,22.54,boneka-asli,0.6967,228,658,484,972
675,22.54,boneka-asli,0.6853,27,141,776,562
675,22.54,boneka-asli,0.5269,346,632,725,960
676,22.57,boneka-dummy,0.8950,1106,477,1381,878
676,22.57,boneka-dummy,0.7213,1710,409,1919,833
676,22.57,boneka-asli,0.6579,21,150,769,559
676,22.57,boneka-asli,0.5808,208,636,718,963
677,22.60,boneka-dummy,0.8855,1090,474,1366,874
677,22.60,boneka-dummy,0.7100,1692,352,1919,824
677,22.60,boneka-asli,0.6714,16,142,762,549
677,22.60,boneka-asli,0.5230,200,656,450,970
677,22.60,boneka-asli,0.5152,506,651,859,929
678,22.64,boneka-dummy,0.8875,1076,473,1352,872
678,22.64,boneka-asli,0.6902,11,143,742,542
678,22.64,boneka-asli,0.6538,154,655,447,971
678,22.64,boneka-asli,0.6476,457,640,894,1074
678,22.64,boneka-dummy,0.5593,1686,447,1919,822
679,22.67,boneka-dummy,0.8823,1058,478,1336,868
679,22.67,boneka-asli,0.5820,1670,333,1919,820
679,22.67,boneka-asli,0.5783,6,148,698,554
679,22.67,boneka-asli,0.5715,129,649,438,966
679,22.67,boneka-asli,0.5559,477,640,833,919
680,22.70,boneka-dummy,0.8961,1046,470,1335,865
680,22.70,boneka-asli,0.6454,158,638,642,954
680,22.70,boneka-asli,0.6352,7,144,718,547
680,22.70,boneka-dummy,0.5863,1662,499,1918,815
681,22.74,boneka-dummy,0.8869,1037,461,1308,864
681,22.74,boneka-asli,0.6742,128,650,399,961
681,22.74,boneka-asli,0.6728,4,128,735,531
681,22.74,boneka-dummy,0.6062,1655,496,1916,816
682,22.77,boneka-dummy,0.8880,1019,463,1323,865
682,22.77,boneka-asli,0.7572,17,136,700,520
682,22.77,boneka-asli,0.6721,83,649,405,959
682,22.77,boneka-dummy,0.6368,1642,506,1911,815
682,22.77,boneka-asli,0.5500,403,639,814,917
682,22.77,boneka-asli,0.5017,1638,489,1917,815
683,22.80,boneka-dummy,0.8635,1015,468,1294,863
683,22.80,boneka-asli,0.6653,86,646,398,966
683,22.80,boneka-asli,0.5774,1630,485,1915,816
683,22.80,boneka-asli,0.5637,12,133,688,522
683,22.80,boneka-dummy,0.5307,1262,0,1766,292
684,22.84,boneka-dummy,0.8606,1003,475,1289,861
684,22.84,boneka-asli,0.7202,111,643,396,961
684,22.84,boneka-asli,0.6058,230,626,578,950
684,22.84,boneka-asli,0.6044,1630,472,1916,812
684,22.84,boneka-dummy,0.5725,531,357,813,515
685,22.87,boneka-dummy,0.8863,995,466,1288,858
685,22.87,boneka-asli,0.7353,111,643,391,960
685,22.87,boneka-asli,0.6472,1625,480,1913,811
685,22.87,boneka-asli,0.5200,2,143,676,535
686,22.90,boneka-dummy,0.8941,999,455,1292,853
686,22.90,boneka-asli,0.6001,90,638,397,961
686,22.90,boneka-asli,0.5635,2,139,676,533
686,22.90,boneka-asli,0.5424,1623,473,1914,807
687,22.94,boneka-dummy,0.8796,993,487,1282,850
687,22.94,boneka-asli,0.6647,68,636,383,956
687,22.94,boneka-asli,0.6499,2,132,675,525
687,22.94,boneka-asli,0.6154,1618,462,1915,804
687,22.94,boneka-asli,0.5435,424,631,767,913
688,22.97,boneka-dummy,0.8734,984,492,1282,850
688,22.97,boneka-asli,0.7477,1,638,349,954
688,22.97,boneka-asli,0.5944,2,130,681,523
688,22.97,boneka-asli,0.5772,1614,476,1884,801
688,22.97,boneka-asli,0.5313,372,630,765,911
689,23.00,boneka-dummy,0.9009,980,451,1263,853
689,23.00,boneka-asli,0.7651,61,636,354,953
689,23.00,boneka-dummy,0.7444,1811,382,1919,692
689,23.00,boneka-asli,0.6082,3,129,702,523
689,23.00,boneka-asli,0.6006,416,633,759,913
689,23.00,boneka-asli,0.5413,1610,479,1878,797
690,23.04,boneka-dummy,0.8908,970,468,1268,849
690,23.04,boneka-asli,0.7523,50,636,370,955
690,23.04,boneka-dummy,0.7326,1807,381,1919,691
690,23.04,boneka-asli,0.6192,407,631,758,915
690,23.04,boneka-dummy,0.5797,1608,481,1878,800
690,23.04,boneka-asli,0.5279,1606,483,1894,797
690,23.04,boneka-asli,0.5157,2,118,652,518
690,23.04,boneka-asli,0.5044,538,787,822,1057
691,23.07,boneka-dummy,0.9018,957,447,1248,854
691,23.07,boneka-asli,0.6986,39,637,380,957
691,23.07,boneka-dummy,0.6659,1602,474,1870,799
691,23.07,boneka-dummy,0.6136,1794,377,1919,691
691,23.07,boneka-asli,0.5682,371,636,746,912
692,23.10,boneka-dummy,0.8946,950,441,1251,853
692,23.10,boneka-asli,0.6706,367,628,730,908
692,23.10,boneka-asli,0.6416,14,636,368,956
692,23.10,boneka-dummy,0.6036,1786,376,1919,692
692,23.10,boneka-dummy,0.5816,1593,462,1869,798
693,23.14,boneka-dummy,0.8928,948,441,1243,853
693,23.14,boneka-dummy,0.6540,1593,454,1868,794
693,23.14,boneka-asli,0.5616,3,618,546,950
693,23.14,boneka-asli,0.5433,376,635,725,911
693,23.14,boneka-asli,0.5419,2,118,679,518
694,23.17,boneka-dummy,0.8959,947,442,1246,850
694,23.17,boneka-asli,0.5934,13,634,357,960
694,23.17,boneka-asli,0.5832,387,628,726,913
694,23.17,boneka-dummy,0.5630,1591,457,1865,795
695,23.20,boneka-dummy,0.8941,945,448,1242,849
695,23.20,boneka-dummy,0.7123,1590,461,1860,795
695,23.20,boneka-asli,0.5788,382,629,726,914
695,23.20,boneka-asli,0.5613,11,633,360,961
696,23.24,boneka-dummy,0.8926,945,451,1240,849
696,23.24,boneka-dummy,0.6376,1591,472,1854,790
696,23.24,boneka-asli,0.6062,372,626,720,911
696,23.24,boneka-asli,0.5911,15,633,362,961
697,23.27,boneka-dummy,0.8903,941,452,1241,847
697,23.27,boneka-asli,0.6519,18,635,347,961
697,23.27,boneka-dummy,0.6461,1589,467,1854,788
697,23.27,boneka-asli,0.5867,370,628,719,911
697,23.27,boneka-asli,0.5132,1,110,598,530
698,23.30,boneka-dummy,0.8963,943,441,1240,847
698,23.30,boneka-asli,0.6867,17,636,343,960
698,23.30,boneka-asli,0.5535,364,628,721,914
698,23.30,boneka-dummy,0.5492,1588,463,1861,786
698,23.30,boneka-asli,0.5032,0,112,597,527
699,23.34,boneka-dummy,0.8929,947,468,1240,849
699,23.34,boneka-asli,0.6697,6,638,310,964
699,23.34,boneka-asli,0.5169,360,628,726,919
699,23.34,boneka-asli,0.5011,0,112,610,529
700,23.37,boneka-dummy,0.8952,945,458,1243,852
700,23.37,boneka-dummy,0.6109,1585,470,1853,788
700,23.37,boneka-asli,0.6043,18,639,361,968
700,23.37,boneka-asli,0.5802,522,790,805,1062
700,23.37,boneka-asli,0.5687,1581,468,1880,788
700,23.37,boneka-asli,0.5374,0,111,613,528
700,23.37,boneka-asli,0.5062,340,630,726,921
701,23.40,boneka-dummy,0.8959,948,464,1246,852
701,23.40,boneka-asli,0.7093,3,640,307,971
701,23.40,boneka-asli,0.6911,312,628,724,1080
701,23.40,boneka-asli,0.5992,1580,466,1885,788
701,23.40,boneka-asli,0.5545,2,116,714,521
702,23.44,boneka-dummy,0.8938,943,489,1245,854
702,23.44,boneka-asli,0.6527,2,642,301,972
702,23.44,boneka-asli,0.6115,309,630,745,1080
702,23.44,boneka-asli,0.5753,1578,463,1891,787
702,23.44,boneka-asli,0.5666,2,115,704,521
702,23.44,boneka-asli,0.5366,125,626,517,958
703,23.47,boneka-dummy,0.8846,938,478,1243,854
703,23.47,boneka-asli,0.6892,3,642,303,976
703,23.47,boneka-asli,0.6115,308,636,745,1080
704,23.50,boneka-dummy,0.8931,936,486,1234,858
704,23.50,boneka-asli,0.6641,6,646,319,980
704,23.50,boneka-asli,0.6058,310,635,727,1080
704,23.50,boneka-asli,0.5831,1575,473,1882,795
704,23.50,boneka-asli,0.5139,525,761,806,1068
